Date,ACME,APAC,CHIC,KETC,NINN
2009-01-18,12000000.0,12000000.0,12000000.0,11000000.0,12000000.0
2009-01-19,14000000.0,13000000.0,13000000.0,13000000.0,13000000.0
2009-01-20,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0
2009-01-21,15000000.0,14000000.0,14000000.0,14000000.0,14000000.0
2009-01-22,14000000.0,14000000.0,15000000.0,14000000.0,14000000.0
2009-01-23,11000000.0,11000000.0,9000000.0,11000000.0,10000000.0
2009-01-24,13000000.0,13000000.0,14000000.0,9000000.0,14000000.0
2009-01-25,13000000.0,12000000.0,11000000.0,12000000.0,12000000.0
2009-01-26,1000000.0,1000000.0,1000000.0,0.0,1000000.0
2009-01-27,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
2009-01-28,13000000.0,14000000.0,14000000.0,12000000.0,14000000.0
2009-01-29,13000000.0,12000000.0,13000000.0,14000000.0,13000000.0
2009-01-30,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
2009-01-31,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
2009-02-01,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
2009-02-02,15000000.0,15000000.0,14000000.0,15000000.0,14000000.0
2009-02-03,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
2009-02-04,16000000.0,15000000.0,15000000.0,15000000.0,15000000.0
2009-02-05,16000000.0,15000000.0,15000000.0,15000000.0,15000000.0
2009-02-06,14000000.0,14000000.0,14000000.0,15000000.0,14000000.0
2009-02-07,14000000.0,13000000.0,14000000.0,14000000.0,13000000.0
2009-02-08,7000000.0,7000000.0,7000000.0,6000000.0,7000000.0
2009-02-09,16000000.0,16000000.0,17000000.0,16000000.0,16000000.0
2009-02-10,8000000.0,5000000.0,6000000.0,9000000.0,7000000.0
2009-02-11,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0
2009-02-12,13000000.0,10000000.0,,13000000.0,11000000.0
2009-02-13,14000000.0,15000000.0,15000000.0,13000000.0,14000000.0
2009-02-14,9000000.0,8000000.0,10000000.0,8000000.0,9000000.0
2009-02-15,17000000.0,16000000.0,16000000.0,17000000.0,17000000.0
2009-02-16,15000000.0,15000000.0,16000000.0,15000000.0,16000000.0
2009-02-17,15000000.0,15000000.0,13000000.0,13000000.0,13000000.0
2009-02-18,18000000.0,17000000.0,18000000.0,18000000.0,18000000.0
2009-02-19,18000000.0,17000000.0,18000000.0,18000000.0,18000000.0
2009-02-20,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0
2009-02-21,20000000.0,18000000.0,19000000.0,19000000.0,19000000.0
2009-02-22,19000000.0,18000000.0,19000000.0,18000000.0,18000000.0
2009-02-23,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0
2009-02-24,19000000.0,18000000.0,18000000.0,18000000.0,18000000.0
2009-02-25,14000000.0,14000000.0,16000000.0,17000000.0,15000000.0
2009-02-26,16000000.0,15000000.0,14000000.0,17000000.0,15000000.0
2009-02-27,11000000.0,13000000.0,14000000.0,9000000.0,13000000.0
2009-02-28,21000000.0,19000000.0,20000000.0,20000000.0,20000000.0
2009-03-01,21000000.0,19000000.0,20000000.0,20000000.0,20000000.0
2009-03-02,17000000.0,16000000.0,15000000.0,16000000.0,15000000.0
2009-03-03,18000000.0,17000000.0,17000000.0,18000000.0,17000000.0
2009-03-04,15000000.0,14000000.0,15000000.0,17000000.0,14000000.0
2009-03-05,16000000.0,16000000.0,16000000.0,18000000.0,16000000.0
2009-03-06,17000000.0,14000000.0,15000000.0,18000000.0,15000000.0
2009-03-07,11000000.0,8000000.0,10000000.0,10000000.0,10000000.0
2009-03-08,21000000.0,19000000.0,20000000.0,20000000.0,20000000.0
2009-03-09,14000000.0,13000000.0,14000000.0,13000000.0,14000000.0
2009-03-10,10000000.0,9000000.0,9000000.0,10000000.0,10000000.0
2009-03-11,15000000.0,14000000.0,15000000.0,13000000.0,14000000.0
2009-03-12,5000000.0,3000000.0,4000000.0,5000000.0,4000000.0
2009-03-13,3000000.0,3000000.0,4000000.0,2000000.0,4000000.0
2009-03-14,19000000.0,15000000.0,17000000.0,17000000.0,17000000.0
2009-03-15,22000000.0,21000000.0,22000000.0,21000000.0,21000000.0
2009-03-16,22000000.0,21000000.0,19000000.0,22000000.0,20000000.0
2009-03-17,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0
2009-03-18,22000000.0,22000000.0,22000000.0,21000000.0,22000000.0
2009-03-19,10000000.0,15000000.0,9000000.0,11000000.0,9000000.0
2009-03-20,,,17000000.0,16000000.0,18000000.0
2009-03-21,11000000.0,12000000.0,10000000.0,8000000.0,10000000.0
2009-03-22,11000000.0,10000000.0,11000000.0,12000000.0,10000000.0
2009-03-23,13000000.0,13000000.0,15000000.0,12000000.0,15000000.0
2009-03-24,24000000.0,23000000.0,24000000.0,23000000.0,24000000.0
2009-03-25,17000000.0,18000000.0,17000000.0,15000000.0,16000000.0
2009-03-26,6000000.0,8000000.0,3000000.0,5000000.0,4000000.0
2009-03-27,3000000.0,2000000.0,3000000.0,3000000.0,4000000.0
2009-03-28,7000000.0,10000000.0,6000000.0,6000000.0,7000000.0
2009-03-29,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0
2009-03-30,22000000.0,22000000.0,21000000.0,23000000.0,21000000.0
2009-03-31,26000000.0,25000000.0,26000000.0,25000000.0,25000000.0
2009-04-01,22000000.0,21000000.0,22000000.0,23000000.0,22000000.0
2009-04-02,15000000.0,15000000.0,12000000.0,18000000.0,14000000.0
2009-04-03,26000000.0,25000000.0,26000000.0,25000000.0,25000000.0
2009-04-04,25000000.0,24000000.0,25000000.0,25000000.0,25000000.0
2009-04-05,26000000.0,25000000.0,26000000.0,25000000.0,25000000.0
2009-04-06,28000000.0,26000000.0,27000000.0,26000000.0,27000000.0
2009-04-07,27000000.0,26000000.0,27000000.0,26000000.0,27000000.0
2009-04-08,25000000.0,24000000.0,25000000.0,25000000.0,25000000.0
2009-04-09,23000000.0,23000000.0,23000000.0,21000000.0,23000000.0
2009-04-10,26000000.0,24000000.0,26000000.0,24000000.0,25000000.0
2009-04-11,25000000.0,23000000.0,25000000.0,23000000.0,25000000.0
2009-04-12,5000000.0,6000000.0,4000000.0,6000000.0,4000000.0
2009-04-13,19000000.0,19000000.0,17000000.0,17000000.0,16000000.0
2009-04-14,26000000.0,25000000.0,26000000.0,26000000.0,26000000.0
2009-04-15,14000000.0,15000000.0,16000000.0,15000000.0,14000000.0
2009-04-16,13000000.0,12000000.0,15000000.0,14000000.0,14000000.0
2009-04-17,10000000.0,8000000.0,11000000.0,9000000.0,10000000.0
2009-04-18,17000000.0,16000000.0,16000000.0,15000000.0,16000000.0
2009-04-19,12000000.0,14000000.0,13000000.0,12000000.0,13000000.0
2009-04-20,22000000.0,23000000.0,23000000.0,25000000.0,23000000.0
2009-04-21,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0
2009-04-22,28000000.0,27000000.0,28000000.0,27000000.0,27000000.0
2009-04-23,,,21000000.0,22000000.0,20000000.0
2009-04-24,24000000.0,22000000.0,22000000.0,21000000.0,22000000.0
2009-04-25,19000000.0,18000000.0,15000000.0,14000000.0,16000000.0
2009-04-26,10000000.0,6000000.0,9000000.0,9000000.0,9000000.0
2009-04-27,17000000.0,14000000.0,16000000.0,16000000.0,15000000.0
2009-04-28,13000000.0,12000000.0,13000000.0,,
2009-04-29,1000000.0,3000000.0,2000000.0,0.0,2000000.0
2009-04-30,19000000.0,17000000.0,19000000.0,23000000.0,19000000.0
2009-05-01,11000000.0,14000000.0,13000000.0,13000000.0,14000000.0
2009-05-02,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0
2009-05-03,5000000.0,5000000.0,5000000.0,6000000.0,5000000.0
2009-05-04,7000000.0,7000000.0,8000000.0,8000000.0,8000000.0
2009-05-05,2000000.0,3000000.0,2000000.0,2000000.0,2000000.0
2009-05-06,23000000.0,19000000.0,21000000.0,25000000.0,23000000.0
2009-05-07,10000000.0,13000000.0,12000000.0,11000000.0,10000000.0
2009-05-08,23000000.0,21000000.0,20000000.0,22000000.0,21000000.0
2009-05-09,12000000.0,13000000.0,16000000.0,10000000.0,15000000.0
2009-05-10,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0
2009-05-11,5000000.0,4000000.0,5000000.0,5000000.0,5000000.0
2009-05-12,,13000000.0,7000000.0,10000000.0,8000000.0
2009-05-13,29000000.0,27000000.0,27000000.0,27000000.0,28000000.0
2009-05-14,14000000.0,13000000.0,11000000.0,17000000.0,12000000.0
2009-05-15,27000000.0,25000000.0,,27000000.0,25000000.0
2009-05-16,15000000.0,15000000.0,17000000.0,11000000.0,16000000.0
2009-05-17,31000000.0,29000000.0,31000000.0,30000000.0,30000000.0
2009-05-18,31000000.0,29000000.0,30000000.0,30000000.0,29000000.0
2009-05-19,31000000.0,29000000.0,31000000.0,30000000.0,30000000.0
2009-05-20,30000000.0,29000000.0,30000000.0,29000000.0,30000000.0
2009-05-21,31000000.0,29000000.0,30000000.0,29000000.0,30000000.0
2009-05-22,27000000.0,24000000.0,26000000.0,25000000.0,25000000.0
2009-05-23,20000000.0,19000000.0,16000000.0,22000000.0,19000000.0
2009-05-24,25000000.0,25000000.0,25000000.0,24000000.0,24000000.0
2009-05-25,23000000.0,21000000.0,21000000.0,24000000.0,22000000.0
2009-05-26,27000000.0,26000000.0,25000000.0,21000000.0,23000000.0
2009-05-27,25000000.0,21000000.0,23000000.0,24000000.0,22000000.0
2009-05-28,31000000.0,,31000000.0,30000000.0,31000000.0
2009-05-29,31000000.0,,31000000.0,30000000.0,30000000.0
2009-05-30,31000000.0,,31000000.0,30000000.0,30000000.0
2009-05-31,30000000.0,,31000000.0,30000000.0,30000000.0
2009-06-01,26000000.0,,27000000.0,24000000.0,26000000.0
2009-06-02,18000000.0,,19000000.0,22000000.0,19000000.0
2009-06-03,9000000.0,,8000000.0,10000000.0,9000000.0
2009-06-04,30000000.0,,30000000.0,,29000000.0
2009-06-05,,,30000000.0,29000000.0,28000000.0
2009-06-06,,,27000000.0,26000000.0,27000000.0
2009-06-07,,,22000000.0,25000000.0,21000000.0
2009-06-08,,,26000000.0,27000000.0,25000000.0
2009-06-09,,,25000000.0,28000000.0,25000000.0
2009-06-10,,,6000000.0,,6000000.0
2009-06-11,25000000.0,,25000000.0,25000000.0,24000000.0
2009-06-12,26000000.0,,26000000.0,,26000000.0
2009-06-13,22000000.0,,24000000.0,23000000.0,22000000.0
2009-06-14,22000000.0,,22000000.0,20000000.0,21000000.0
2009-06-15,27000000.0,,26000000.0,28000000.0,
2009-06-16,28000000.0,,29000000.0,28000000.0,28000000.0
2009-06-17,27000000.0,,28000000.0,28000000.0,28000000.0
2009-06-18,28000000.0,,29000000.0,29000000.0,28000000.0
2009-06-19,19000000.0,,19000000.0,22000000.0,17000000.0
2009-06-20,27000000.0,,26000000.0,27000000.0,27000000.0
2009-06-21,26000000.0,,27000000.0,28000000.0,26000000.0
2009-06-22,28000000.0,,27000000.0,29000000.0,28000000.0
2009-06-23,29000000.0,,30000000.0,29000000.0,30000000.0
2009-06-24,28000000.0,,29000000.0,29000000.0,26000000.0
2009-06-25,29000000.0,,29000000.0,29000000.0,29000000.0
2009-06-26,29000000.0,,29000000.0,28000000.0,29000000.0
2009-06-27,28000000.0,,29000000.0,28000000.0,28000000.0
2009-06-28,20000000.0,,23000000.0,19000000.0,20000000.0
2009-06-29,19000000.0,,20000000.0,18000000.0,20000000.0
2009-06-30,27000000.0,,29000000.0,28000000.0,28000000.0
2009-07-01,29000000.0,,29000000.0,28000000.0,29000000.0
2009-07-02,28000000.0,,29000000.0,28000000.0,27000000.0
2009-07-03,27000000.0,,26000000.0,27000000.0,27000000.0
2009-07-04,19000000.0,,16000000.0,24000000.0,16000000.0
2009-07-05,21000000.0,,21000000.0,11000000.0,19000000.0
2009-07-06,27000000.0,,26000000.0,26000000.0,27000000.0
2009-07-07,,,,25000000.0,
2009-07-08,29000000.0,28000000.0,29000000.0,28000000.0,29000000.0
2009-07-09,29000000.0,28000000.0,29000000.0,28000000.0,30000000.0
2009-07-10,30000000.0,29000000.0,29000000.0,28000000.0,30000000.0
2009-07-11,28000000.0,28000000.0,28000000.0,27000000.0,29000000.0
2009-07-12,29000000.0,28000000.0,29000000.0,28000000.0,30000000.0
2009-07-13,29000000.0,28000000.0,28000000.0,28000000.0,29000000.0
2009-07-14,29000000.0,28000000.0,29000000.0,28000000.0,29000000.0
2009-07-15,29000000.0,27000000.0,27000000.0,28000000.0,28000000.0
2009-07-16,16000000.0,14000000.0,18000000.0,18000000.0,19000000.0
2009-07-17,27000000.0,27000000.0,27000000.0,27000000.0,28000000.0
2009-07-18,23000000.0,21000000.0,25000000.0,23000000.0,24000000.0
2009-07-19,30000000.0,28000000.0,29000000.0,28000000.0,30000000.0
2009-07-20,25000000.0,23000000.0,25000000.0,23000000.0,26000000.0
2009-07-21,25000000.0,24000000.0,24000000.0,,24000000.0
2009-07-22,27000000.0,25000000.0,26000000.0,26000000.0,27000000.0
2009-07-23,29000000.0,28000000.0,29000000.0,29000000.0,29000000.0
2009-07-24,28000000.0,27000000.0,28000000.0,27000000.0,28000000.0
2009-07-25,27000000.0,27000000.0,27000000.0,27000000.0,28000000.0
2009-07-26,12000000.0,12000000.0,9000000.0,16000000.0,11000000.0
2009-07-27,6000000.0,7000000.0,6000000.0,6000000.0,5000000.0
2009-07-28,25000000.0,21000000.0,25000000.0,28000000.0,24000000.0
2009-07-29,22000000.0,21000000.0,19000000.0,23000000.0,20000000.0
2009-07-30,22000000.0,20000000.0,21000000.0,20000000.0,21000000.0
2009-07-31,26000000.0,24000000.0,27000000.0,25000000.0,27000000.0
2009-08-01,26000000.0,26000000.0,24000000.0,25000000.0,25000000.0
2009-08-02,28000000.0,27000000.0,27000000.0,27000000.0,28000000.0
2009-08-03,27000000.0,27000000.0,26000000.0,27000000.0,27000000.0
2009-08-04,27000000.0,26000000.0,27000000.0,27000000.0,27000000.0
2009-08-05,27000000.0,25000000.0,24000000.0,25000000.0,27000000.0
2009-08-06,17000000.0,20000000.0,19000000.0,20000000.0,19000000.0
2009-08-07,27000000.0,26000000.0,26000000.0,27000000.0,27000000.0
2009-08-08,28000000.0,27000000.0,27000000.0,27000000.0,28000000.0
2009-08-09,27000000.0,25000000.0,26000000.0,26000000.0,26000000.0
2009-08-10,25000000.0,26000000.0,26000000.0,24000000.0,26000000.0
2009-08-11,22000000.0,,22000000.0,18000000.0,22000000.0
2009-08-12,26000000.0,25000000.0,27000000.0,26000000.0,26000000.0
2009-08-13,24000000.0,23000000.0,24000000.0,23000000.0,24000000.0
2009-08-14,25000000.0,25000000.0,24000000.0,23000000.0,24000000.0
2009-08-15,21000000.0,24000000.0,20000000.0,21000000.0,21000000.0
2009-08-16,26000000.0,25000000.0,25000000.0,25000000.0,26000000.0
2009-08-17,25000000.0,25000000.0,23000000.0,24000000.0,27000000.0
2009-08-18,20000000.0,17000000.0,16000000.0,23000000.0,17000000.0
2009-08-19,,21000000.0,21000000.0,23000000.0,23000000.0
2009-08-20,18000000.0,20000000.0,19000000.0,20000000.0,19000000.0
2009-08-21,,26000000.0,26000000.0,26000000.0,27000000.0
2009-08-22,,24000000.0,25000000.0,24000000.0,25000000.0
2009-08-23,25000000.0,25000000.0,24000000.0,24000000.0,25000000.0
2009-08-24,25000000.0,25000000.0,24000000.0,25000000.0,25000000.0
2009-08-25,,24000000.0,22000000.0,23000000.0,24000000.0
2009-08-26,,23000000.0,20000000.0,18000000.0,21000000.0
2009-08-27,,20000000.0,16000000.0,14000000.0,16000000.0
2009-08-28,,25000000.0,24000000.0,24000000.0,
2009-08-29,,21000000.0,21000000.0,22000000.0,23000000.0
2009-08-30,,23000000.0,22000000.0,24000000.0,23000000.0
2009-08-31,,22000000.0,23000000.0,23000000.0,23000000.0
2009-09-01,21000000.0,21000000.0,20000000.0,19000000.0,21000000.0
2009-09-02,23000000.0,21000000.0,22000000.0,22000000.0,22000000.0
2009-09-03,,11000000.0,9000000.0,13000000.0,9000000.0
2009-09-04,,21000000.0,20000000.0,12000000.0,22000000.0
2009-09-05,,16000000.0,18000000.0,20000000.0,18000000.0
2009-09-06,,18000000.0,21000000.0,20000000.0,21000000.0
2009-09-07,,21000000.0,22000000.0,18000000.0,21000000.0
2009-09-08,18000000.0,22000000.0,18000000.0,16000000.0,21000000.0
2009-09-09,19000000.0,20000000.0,19000000.0,19000000.0,19000000.0
2009-09-10,,13000000.0,12000000.0,17000000.0,14000000.0
2009-09-11,,9000000.0,10000000.0,5000000.0,10000000.0
2009-09-12,,3000000.0,5000000.0,4000000.0,4000000.0
2009-09-13,,5000000.0,5000000.0,4000000.0,5000000.0
2009-09-14,,4000000.0,4000000.0,5000000.0,4000000.0
2009-09-15,,11000000.0,10000000.0,8000000.0,11000000.0
2009-09-16,8000000.0,11000000.0,9000000.0,6000000.0,9000000.0
2009-09-17,,7000000.0,6000000.0,6000000.0,6000000.0
2009-09-18,11000000.0,11000000.0,7000000.0,10000000.0,8000000.0
2009-09-19,,17000000.0,12000000.0,14000000.0,12000000.0
2009-09-20,,17000000.0,19000000.0,20000000.0,20000000.0
2009-09-21,17000000.0,18000000.0,14000000.0,16000000.0,16000000.0
2009-09-22,15000000.0,16000000.0,14000000.0,14000000.0,15000000.0
2009-09-23,,19000000.0,18000000.0,17000000.0,19000000.0
2009-09-24,,10000000.0,8000000.0,6000000.0,8000000.0
2009-09-25,,21000000.0,21000000.0,21000000.0,21000000.0
2009-09-26,,21000000.0,21000000.0,21000000.0,21000000.0
2009-09-27,,21000000.0,21000000.0,21000000.0,21000000.0
2009-09-28,,21000000.0,21000000.0,21000000.0,21000000.0
2009-09-29,,,21000000.0,21000000.0,
2009-09-30,,16000000.0,17000000.0,13000000.0,16000000.0
2009-10-01,,20000000.0,,19000000.0,
2009-10-02,22000000.0,21000000.0,21000000.0,21000000.0,21000000.0
2009-10-03,13000000.0,10000000.0,12000000.0,16000000.0,13000000.0
2009-10-04,2000000.0,2000000.0,2000000.0,3000000.0,2000000.0
2009-10-05,2000000.0,3000000.0,2000000.0,2000000.0,3000000.0
2009-10-06,9000000.0,11000000.0,11000000.0,10000000.0,10000000.0
2009-10-07,6000000.0,4000000.0,6000000.0,4000000.0,5000000.0
2009-10-08,7000000.0,6000000.0,7000000.0,5000000.0,8000000.0
2009-10-09,8000000.0,8000000.0,7000000.0,6000000.0,7000000.0
2009-10-10,11000000.0,8000000.0,11000000.0,12000000.0,11000000.0
2009-10-11,5000000.0,6000000.0,6000000.0,6000000.0,6000000.0
2009-10-12,5000000.0,7000000.0,5000000.0,4000000.0,6000000.0
2009-10-13,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0
2009-10-14,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0
2009-10-15,12000000.0,14000000.0,12000000.0,10000000.0,13000000.0
2009-10-16,15000000.0,15000000.0,15000000.0,16000000.0,16000000.0
2009-10-17,19000000.0,18000000.0,18000000.0,18000000.0,18000000.0
2009-10-18,18000000.0,17000000.0,17000000.0,17000000.0,18000000.0
2009-10-19,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0
2009-10-20,17000000.0,16000000.0,17000000.0,17000000.0,17000000.0
2009-10-21,2000000.0,1000000.0,1000000.0,2000000.0,2000000.0
2009-10-22,5000000.0,5000000.0,4000000.0,5000000.0,5000000.0
2009-10-23,18000000.0,17000000.0,17000000.0,17000000.0,17000000.0
2009-10-24,15000000.0,14000000.0,14000000.0,15000000.0,14000000.0
2009-10-25,8000000.0,9000000.0,6000000.0,8000000.0,7000000.0
2009-10-26,12000000.0,13000000.0,13000000.0,11000000.0,13000000.0
2009-10-27,17000000.0,16000000.0,16000000.0,17000000.0,17000000.0
2009-10-28,6000000.0,9000000.0,9000000.0,5000000.0,7000000.0
2009-10-29,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0
2009-10-30,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0
2009-10-31,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0
2009-11-01,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0
2009-11-02,16000000.0,16000000.0,15000000.0,15000000.0,16000000.0
2009-11-03,16000000.0,15000000.0,15000000.0,,15000000.0
2009-11-04,15000000.0,15000000.0,14000000.0,15000000.0,15000000.0
2009-11-05,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
2009-11-06,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
2009-11-07,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
2009-11-08,11000000.0,8000000.0,10000000.0,9000000.0,10000000.0
2009-11-09,9000000.0,11000000.0,13000000.0,12000000.0,13000000.0
2009-11-10,8000000.0,9000000.0,9000000.0,9000000.0,9000000.0
2009-11-11,6000000.0,6000000.0,8000000.0,6000000.0,7000000.0
2009-11-12,12000000.0,,10000000.0,12000000.0,11000000.0
2009-11-13,9000000.0,8000000.0,9000000.0,8000000.0,9000000.0
2009-11-14,8000000.0,5000000.0,5000000.0,11000000.0,5000000.0
2009-11-15,3000000.0,3000000.0,2000000.0,3000000.0,2000000.0
2009-11-16,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0
2009-11-17,12000000.0,13000000.0,9000000.0,11000000.0,9000000.0
2009-11-18,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0
2009-11-19,13000000.0,12000000.0,,13000000.0,12000000.0
2009-11-20,5000000.0,5000000.0,5000000.0,7000000.0,5000000.0
2009-11-21,3000000.0,3000000.0,3000000.0,4000000.0,3000000.0
2009-11-22,4000000.0,4000000.0,7000000.0,8000000.0,7000000.0
2009-11-23,11000000.0,9000000.0,9000000.0,10000000.0,10000000.0
2009-11-24,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0
2009-11-25,13000000.0,13000000.0,13000000.0,13000000.0,12000000.0
2009-11-26,13000000.0,13000000.0,12000000.0,13000000.0,13000000.0
2009-11-27,12000000.0,12000000.0,13000000.0,13000000.0,13000000.0
2009-11-28,12000000.0,12000000.0,11000000.0,12000000.0,12000000.0
2009-11-29,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
2009-11-30,13000000.0,13000000.0,12000000.0,13000000.0,12000000.0
2009-12-01,7000000.0,6000000.0,7000000.0,5000000.0,7000000.0
2009-12-02,5000000.0,6000000.0,6000000.0,5000000.0,6000000.0
2009-12-03,8000000.0,8000000.0,8000000.0,6000000.0,7000000.0
2009-12-04,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0
2009-12-05,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0
2009-12-06,10000000.0,11000000.0,7000000.0,8000000.0,9000000.0
2009-12-07,5000000.0,6000000.0,5000000.0,4000000.0,5000000.0
2009-12-08,2000000.0,3000000.0,2000000.0,2000000.0,2000000.0
2009-12-09,12000000.0,11000000.0,12000000.0,11000000.0,12000000.0
2009-12-10,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0
2009-12-11,4000000.0,4000000.0,4000000.0,3000000.0,4000000.0
2009-12-12,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0
2009-12-13,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0
2009-12-14,10000000.0,10000000.0,11000000.0,11000000.0,11000000.0
2009-12-15,12000000.0,12000000.0,12000000.0,11000000.0,11000000.0
2009-12-16,12000000.0,12000000.0,12000000.0,10000000.0,12000000.0
2009-12-17,11000000.0,10000000.0,11000000.0,11000000.0,11000000.0
2009-12-18,12000000.0,11000000.0,11000000.0,11000000.0,11000000.0
2009-12-19,12000000.0,12000000.0,10000000.0,12000000.0,11000000.0
2009-12-20,12000000.0,12000000.0,11000000.0,12000000.0,11000000.0
2009-12-21,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0
2009-12-22,6000000.0,5000000.0,4000000.0,5000000.0,4000000.0
2009-12-23,3000000.0,4000000.0,3000000.0,5000000.0,3000000.0
2009-12-24,0.0,1000000.0,0.0,0.0,0.0
2009-12-25,12000000.0,11000000.0,12000000.0,12000000.0,11000000.0
2009-12-26,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0
2009-12-27,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0
2009-12-28,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0
2009-12-29,3000000.0,2000000.0,3000000.0,3000000.0,3000000.0
2009-12-30,9000000.0,8000000.0,8000000.0,8000000.0,7000000.0
2009-12-31,3000000.0,3000000.0,3000000.0,2000000.0,3000000.0
2010-01-01,12000000.0,11000000.0,12000000.0,12000000.0,12000000.0
2010-01-02,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0
2010-01-03,4000000.0,4000000.0,4000000.0,3000000.0,4000000.0
2010-01-04,10000000.0,7000000.0,10000000.0,10000000.0,10000000.0
2010-01-05,7000000.0,7000000.0,4000000.0,6000000.0,5000000.0
2010-01-06,8000000.0,7000000.0,8000000.0,8000000.0,
2010-01-07,13000000.0,12000000.0,13000000.0,12000000.0,12000000.0
2010-01-08,13000000.0,13000000.0,13000000.0,13000000.0,12000000.0
2010-01-09,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0
2010-01-10,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0
2010-01-11,13000000.0,13000000.0,12000000.0,12000000.0,12000000.0
2010-01-12,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0
2010-01-13,9000000.0,10000000.0,9000000.0,7000000.0,9000000.0
2010-01-14,5000000.0,3000000.0,4000000.0,6000000.0,4000000.0
2010-01-15,3000000.0,3000000.0,3000000.0,2000000.0,3000000.0
2010-01-16,2000000.0,2000000.0,2000000.0,4000000.0,2000000.0
2010-01-17,9000000.0,10000000.0,8000000.0,8000000.0,8000000.0
2010-01-18,13000000.0,13000000.0,13000000.0,11000000.0,13000000.0
2010-01-19,6000000.0,6000000.0,5000000.0,9000000.0,5000000.0
2010-01-20,7000000.0,7000000.0,6000000.0,6000000.0,6000000.0
2010-01-21,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0
2010-01-22,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0
2010-01-23,4000000.0,4000000.0,4000000.0,3000000.0,4000000.0
2010-01-24,12000000.0,12000000.0,13000000.0,12000000.0,13000000.0
2010-01-25,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0
2010-01-26,14000000.0,13000000.0,13000000.0,14000000.0,13000000.0
2010-01-27,9000000.0,11000000.0,12000000.0,5000000.0,12000000.0
2010-01-28,0.0,0.0,0.0,0.0,0.0
2010-01-29,4000000.0,4000000.0,5000000.0,4000000.0,4000000.0
2010-01-30,7000000.0,8000000.0,10000000.0,5000000.0,8000000.0
2010-01-31,4000000.0,5000000.0,7000000.0,3000000.0,5000000.0
2010-02-01,3000000.0,5000000.0,5000000.0,2000000.0,4000000.0
2010-02-02,5000000.0,7000000.0,7000000.0,5000000.0,7000000.0
2010-02-03,4000000.0,4000000.0,4000000.0,4000000.0,3000000.0
2010-02-04,2000000.0,2000000.0,1000000.0,2000000.0,1000000.0
2010-02-05,15000000.0,15000000.0,14000000.0,15000000.0,15000000.0
2010-02-06,3000000.0,3000000.0,2000000.0,3000000.0,2000000.0
2010-02-07,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
2010-02-08,3000000.0,3000000.0,3000000.0,2000000.0,3000000.0
2010-02-09,17000000.0,16000000.0,16000000.0,16000000.0,16000000.0
2010-02-10,7000000.0,7000000.0,6000000.0,9000000.0,6000000.0
2010-02-11,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0
2010-02-12,,11000000.0,,5000000.0,10000000.0
2010-02-13,,15000000.0,,13000000.0,15000000.0
2010-02-14,8000000.0,9000000.0,,8000000.0,8000000.0
